id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,is_default,is_fully_paid,income_category,loan_to_income_ratio,credit_age_years,credit_age_category,risk_category,issue_year,issue_month,issue_quarter,issue_season,int_rate_category
68466575,20000.0,, 60 months,11.99,444.79,C,C1,CEO/THERAPIST,4 years,MORTGAGE,155000.0,Source Verified,2015-12-01,Fully Paid,house,Home buying,NC,22.47,1.0,1994-11-01,,17.0,0.0,12740.0,34.8,25.0,w,0.0,0.0,24696.292496487404,24696.29,20000.0,4696.29,2018-06-01,,,2019-02-01,0,0,Élevé,0.1290322580645161,21.08145106091718,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68525638,14000.0,, 60 months,19.89,370.06,E,E3,PROGRAM GROUP LEADER,10+ years,MORTGAGE,80000.0,Source Verified,2015-12-01,Fully Paid,small_business,Business,TN,14.39,0.0,2003-08-01,,13.0,0.0,28820.0,58.8,28.0,w,0.0,0.0,14522.34,14522.34,14000.0,522.34,2016-03-01,,,2016-03-01,0,0,Moyen,0.175,12.334017796030116,10-20 ans,Risque très élevé,2015,12,4,Hiver,15-20%
68396575,20500.0,, 36 months,8.49,647.04,B,B1,TEACHER,10+ years,RENT,77700.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,18.56,0.0,1999-04-01,,16.0,1.0,11495.0,39.0,51.0,w,0.0,0.0,21996.3966148535,21996.4,20500.0,1496.4,2017-01-01,,,2019-03-01,0,0,Moyen,0.2638352638352638,16.66803559206023,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68536174,4700.0,, 36 months,13.99,160.62,C,C4,SALES,4 years,MORTGAGE,88000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,VA,14.21,0.0,2001-07-01,,6.0,2.0,2328.0,77.6,13.0,w,0.0,0.0,5772.8361534430005,5772.84,4700.0,1072.84,2019-01-01,,,2018-12-01,0,0,Moyen,0.0534090909090909,14.417522245037643,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68426258,28000.0,, 60 months,9.17,583.55,B,B2,ATTORNEY,4 years,MORTGAGE,76008.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,14.47,0.0,1995-09-01,,18.0,0.0,38235.0,43.1,38.0,w,0.0,0.0,33258.682248023,33258.68,28000.0,5258.68,2018-08-01,,,2018-08-01,0,0,Moyen,0.3683822755499421,20.249144421629023,20+ ans,Risque modéré,2015,12,4,Hiver,5-10%
68606785,12000.0,, 36 months,7.91,375.54,A,A5,HR DIRECTOR,10+ years,MORTGAGE,71000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TN,24.86,1.0,1989-09-01,,27.0,0.0,42125.0,38.3,65.0,w,0.0,0.0,13136.0207642309,13136.02,12000.0,1136.02,2017-06-01,,,2019-03-01,0,0,Moyen,0.1690140845070422,26.24777549623545,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68577304,7200.0,, 36 months,7.91,225.33,A,A5,SALES ASSOCIATE,< 1 year,RENT,42500.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,FL,11.07,5.0,2001-03-01,,10.0,0.0,8187.0,47.1,18.0,w,0.0,0.0,7662.024293594201,7662.02,7200.0,462.02,2016-12-01,,,2019-03-01,0,0,Faible,0.1694117647058823,14.75154004106776,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68526511,11000.0,, 36 months,7.49,342.12,A,A4,TEACHER,10+ years,OWN,33000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,DE,37.56,0.0,1983-12-01,,26.0,0.0,9867.0,7.1,44.0,w,0.0,0.0,12304.794820066,12304.79,11000.0,1304.79,2019-01-01,,,2019-03-01,0,0,Faible,0.3333333333333333,32.0,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
67378996,11000.0,, 60 months,13.99,255.9,C,C4,SALES/MERCHANDISER,5 years,MORTGAGE,52000.0,Not Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,CA,5.7,0.0,2011-05-01,,8.0,0.0,8800.0,56.8,8.0,w,0.0,0.0,5352.53,5352.53,3016.71,2335.82,2017-10-01,,,2018-02-01,0,0,Faible,0.2115384615384615,4.58590006844627,2-5 ans,Risque moyen,2015,12,4,Hiver,10-15%
68526473,3500.0,, 36 months,9.8,112.61,B,B3,OPERATION TO CASH ANALYST,1 year,MORTGAGE,45000.0,Source Verified,2015-12-01,Fully Paid,car,Car financing,WI,22.29,1.0,1993-11-01,,30.0,0.0,3236.0,26.1,66.0,w,0.0,0.0,4066.5744693378,4066.57,3500.0,551.57,2019-01-01,,,2019-01-01,0,0,Faible,0.0777777777777777,22.0807665982204,20+ ans,Risque modéré,2015,12,4,Hiver,5-10%
68386504,23850.0,, 36 months,13.44,808.67,C,C3,SYSTEM ADMINISTRATOR,3 years,OWN,111000.0,Source Verified,2015-12-01,Fully Paid,major_purchase,Major purchase,CA,13.58,0.0,2002-09-01,,24.0,1.0,20298.0,53.3,38.0,w,0.0,0.0,24546.5,24546.5,23850.0,696.5,2016-03-01,,,2019-02-01,0,0,Élevé,0.2148648648648648,13.24845995893224,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68386590,3600.0,, 36 months,15.77,126.16,D,D1,PRODUCTION SUPERVISOR,3 years,RENT,70000.0,Source Verified,2015-12-01,Fully Paid,other,Other,VT,14.33,1.0,2004-08-01,,12.0,0.0,2442.0,52.0,30.0,w,0.0,0.0,4535.03,4535.03,3600.0,935.03,2019-02-01,,,2019-02-01,0,0,Moyen,0.0514285714285714,11.331964407939768,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68616588,15000.0,, 36 months,7.91,469.43,A,A5,TEACHER,2 years,RENT,54000.0,Source Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,TX,19.39,1.0,2007-04-01,,6.0,0.0,9785.0,52.9,14.0,w,6.2,6.2,16987.32,16987.32,14993.8,1993.52,2019-03-01,,2019-04-01,2019-03-01,0,0,Faible,0.2777777777777778,8.668035592060233,5-10 ans,Faible risque,2015,12,4,Hiver,5-10%
68366510,16500.0,, 36 months,11.99,547.96,C,C1,INFORMATION SPECIALIST 4,10+ years,MORTGAGE,76000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,OR,2.56,0.0,2006-01-01,,12.0,0.0,7256.0,23.5,15.0,w,0.0,0.0,18294.75971765,18294.76,16500.0,1794.76,2017-01-01,,,2018-12-01,0,0,Moyen,0.2171052631578947,9.91375770020534,5-10 ans,Risque moyen,2015,12,4,Hiver,10-15%
67448298,8275.0,, 36 months,10.78,270.06,B,B4,TEACHER,10+ years,MORTGAGE,55000.0,Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,NJ,38.05,0.0,1991-05-01,,10.0,0.0,46623.0,89.7,23.0,w,0.0,0.0,9664.383918658,9664.38,8275.0,1389.38,2018-07-01,,,2019-02-01,0,0,Faible,0.1504545454545454,24.58590006844627,20+ ans,Risque modéré,2015,12,4,Hiver,10-15%
68386480,35000.0,, 36 months,17.27,1252.56,D,D3,DIRECTOR OF CATERING & EVENTS,< 1 year,MORTGAGE,80000.0,Source Verified,2015-12-01,Fully Paid,home_improvement,Home improvement,CO,15.77,2.0,1989-03-01,,9.0,0.0,13859.0,74.1,19.0,w,0.0,0.0,44777.88188587059,44777.88,35000.0,9777.88,2018-12-01,,,2018-12-01,0,0,Moyen,0.4375,26.751540041067763,20+ ans,Risque élevé,2015,12,4,Hiver,15-20%
68356375,20000.0,, 36 months,5.32,602.3,A,A1,RADIOLOGY ANCILLARY MANAGER,< 1 year,MORTGAGE,106000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MA,20.04,0.0,1999-01-01,,14.0,0.0,16210.0,35.2,28.0,w,0.0,0.0,21599.0531214924,21599.05,20000.0,1599.05,2018-11-01,,,2019-03-01,0,0,Élevé,0.1886792452830188,16.914442162902123,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68616414,22800.0,, 36 months,5.32,686.62,A,A1,OWNER,6 years,MORTGAGE,76000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,NY,21.96,0.0,1999-10-01,,12.0,0.0,15801.0,37.3,27.0,w,0.0,0.0,24701.353704211,24701.35,22800.0,1901.35,2019-01-01,,,2018-12-01,0,0,Moyen,0.3,16.16700889801506,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68577378,10000.0,, 36 months,8.49,315.63,B,B1,ACCOUNTING CLERK,4 years,OWN,35000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,MS,33.54,0.0,1994-11-01,,12.0,0.0,23294.0,44.3,30.0,w,0.0,0.0,11350.850777176,11350.85,10000.0,1350.85,2019-01-01,,,2019-03-01,0,0,Faible,0.2857142857142857,21.08145106091718,20+ ans,Risque modéré,2015,12,4,Hiver,5-10%
68113036,19000.0,, 36 months,10.78,620.06,B,B4,DIRECTOR OF WORKING CREDIT,10+ years,MORTGAGE,155000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,NJ,18.42,0.0,2003-09-01,,7.0,0.0,14815.0,75.2,27.0,w,0.0,0.0,21936.8029133319,21936.8,19000.0,2936.8,2018-01-01,,,2019-03-01,0,0,Élevé,0.1225806451612903,12.24914442162902,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68406779,18000.0,, 60 months,8.49,369.22,B,B1,QA ENGINEER,5 years,MORTGAGE,92000.0,Not Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,OR,3.48,0.0,1999-05-01,,4.0,0.0,4381.0,57.6,16.0,w,7497.17,7497.17,14009.14,14009.14,10502.83,3506.31,2019-02-01,,2019-04-01,2019-03-01,0,0,Moyen,0.1956521739130435,16.58590006844627,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68596496,6000.0,, 36 months,16.59,212.7,D,D2,LEAD BARTENDER,2 years,RENT,40000.0,Not Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,OR,10.8,0.0,2009-02-01,,6.0,0.0,3510.0,46.8,10.0,w,0.0,0.0,4284.75,4284.75,2631.28,1183.5,2017-07-01,,,2017-12-01,0,0,Faible,0.15,6.828199863107461,5-10 ans,Risque élevé,2015,12,4,Hiver,15-20%
67055262,35000.0,, 36 months,16.59,1240.72,D,D2,ORACLE SYSTEMS ADMINISTRATOR,10+ years,MORTGAGE,105000.0,Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,PA,27.22,0.0,1993-12-01,,15.0,0.0,40781.0,66.3,24.0,w,0.0,0.0,44107.0926952165,44107.09,35000.0,9107.09,2018-06-01,,,2018-11-01,0,0,Élevé,0.3333333333333333,21.998631074606436,20+ ans,Risque élevé,2015,12,4,Hiver,15-20%
68536992,6000.0,, 36 months,13.99,205.04,C,C4,SR FINANCE PROJECT MANAGER,10+ years,MORTGAGE,210000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,12.55,0.0,2009-05-01,,9.0,0.0,43074.0,88.8,19.0,w,0.0,0.0,6822.2172133441,6822.22,6000.0,822.22,2017-03-01,,,2017-03-01,0,0,Très élevé,0.0285714285714285,6.584531143052704,5-10 ans,Risque moyen,2015,12,4,Hiver,10-15%
68536187,16000.0,, 36 months,13.99,546.77,C,C4,PAYABLES,< 1 year,RENT,52000.0,Source Verified,2015-12-01,Charged Off,debt_consolidation,Debt consolidation,NJ,33.12,0.0,1995-09-01,,15.0,1.0,7971.0,26.2,19.0,w,0.0,0.0,4889.84,4889.84,3397.51,1492.33,2016-10-01,,,2018-01-01,0,0,Faible,0.3076923076923077,20.249144421629023,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68052822,5000.0,, 36 months,16.59,177.25,D,D2,TEACHER,10+ years,RENT,19000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,PA,14.28,0.0,2007-03-01,,6.0,0.0,4040.0,80.8,8.0,w,0.0,0.0,6334.693501959499,6334.69,5000.0,1334.69,2018-12-01,,,2018-12-01,0,0,Très faible,0.2631578947368421,8.752908966461328,5-10 ans,Risque élevé,2015,12,4,Hiver,15-20%
68426234,3000.0,, 36 months,18.49,109.2,D,D5,CASE WORKER,1 year,RENT,54000.0,Not Verified,2015-12-01,Charged Off,house,Home buying,NY,32.18,1.0,1999-06-01,,46.0,0.0,24977.0,33.2,89.0,w,0.0,0.0,2305.9,2305.9,1603.25,702.65,2017-09-01,,,2018-03-01,0,0,Faible,0.0555555555555555,16.501026694045173,10-20 ans,Risque élevé,2015,12,4,Hiver,15-20%
68596402,20000.0,, 36 months,14.85,691.84,C,C5,SOCIAL WORKER,10+ years,OWN,120000.0,Not Verified,2015-12-01,Charged Off,other,Other,NY,33.29,0.0,1988-09-01,,11.0,0.0,50651.0,91.9,19.0,w,0.0,0.0,15809.48,15809.48,10581.63,3905.76,2017-10-01,,,2018-03-01,0,0,Élevé,0.1666666666666666,27.247091033538677,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68338594,24000.0,, 60 months,23.13,678.37,F,F2,COORDINATOR,6 years,MORTGAGE,43435.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,35.7,0.0,1998-07-01,,13.0,1.0,12508.0,73.1,22.0,w,0.0,0.0,27488.25124514,27488.25,24000.0,3488.25,2016-09-01,,,2018-07-01,0,0,Faible,0.5525497870381029,17.418206707734427,10-20 ans,Risque extrême,2015,12,4,Hiver,20-30%
68577316,20000.0,, 36 months,7.49,622.04,A,A4,IT MANAGER,10+ years,MORTGAGE,106000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,27.2,0.0,2001-01-01,,17.0,0.0,27910.0,54.6,32.0,w,0.0,0.0,22373.998988157004,22374.0,20000.0,2374.0,2019-02-01,,,2019-03-01,0,0,Élevé,0.1886792452830188,14.913073237508556,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68446226,8000.0,, 36 months,9.17,255.04,B,B2,QA NURSE,< 1 year,RENT,65000.0,Verified,2015-12-01,Fully Paid,major_purchase,Major purchase,OH,22.05,2.0,1996-03-01,,13.0,0.0,13171.0,79.8,35.0,w,0.0,0.0,9177.6697795986,9177.67,8000.0,1177.67,2019-02-01,,,2019-03-01,0,0,Moyen,0.123076923076923,19.750855578370977,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68446231,5000.0,, 36 months,12.88,168.19,C,C2,GENERAL MANAGER,< 1 year,RENT,47000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,38.61,0.0,2003-04-01,,17.0,0.0,10099.0,54.9,35.0,w,0.0,0.0,5951.5086125956,5951.51,5000.0,951.51,2018-03-01,,,2019-03-01,0,0,Faible,0.1063829787234042,12.668035592060232,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68426244,20000.0,, 36 months,5.32,602.3,A,A1,TRAIN SERVICE SUPERVISOR,10+ years,MORTGAGE,135000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,NY,15.9,0.0,1982-01-01,,14.0,0.0,14467.0,44.4,32.0,w,0.0,0.0,21666.698020454,21666.7,20000.0,1666.7,2018-12-01,,,2018-12-01,0,0,Élevé,0.1481481481481481,33.91375770020534,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68386572,5000.0,, 36 months,13.44,169.54,C,C3,R.N.,6 years,RENT,110000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,24.66,0.0,1994-04-01,,28.0,0.0,26360.0,74.5,59.0,f,0.0,0.0,6093.9797168218,6093.98,5000.0,1093.98,2019-01-01,,,2019-03-01,0,0,Élevé,0.0454545454545454,21.66735112936345,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68466410,30425.0,, 60 months,19.89,804.22,E,E3,CHIEF DEPUTY,9 years,MORTGAGE,69201.0,Verified,2015-12-01,Current,credit_card,Credit card refinancing,WI,16.67,0.0,2000-04-01,,16.0,0.0,49012.0,87.2,22.0,f,14724.61,14724.61,30487.28,30487.28,15700.39,14786.89,2019-03-01,,2019-04-01,2019-03-01,0,0,Moyen,0.4396612765711478,15.665982203969884,10-20 ans,Risque très élevé,2015,12,4,Hiver,15-20%
66546659,12000.0,, 36 months,10.78,391.62,B,B4,SALES,5 years,RENT,29500.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,16.27,0.0,2007-01-01,,8.0,1.0,12710.0,53.4,10.0,w,0.0,0.0,13383.1926417796,13383.19,12000.0,1383.19,2017-04-01,,,2019-01-01,0,0,Très faible,0.4067796610169492,8.914442162902121,5-10 ans,Risque modéré,2015,12,4,Hiver,10-15%
68606779,19675.0,, 60 months,21.48,537.61,E,E5,SOFTWARE ENGINEER,< 1 year,MORTGAGE,86000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MD,8.09,1.0,2008-07-01,,8.0,0.0,10734.0,39.2,10.0,w,0.0,0.0,26129.1462330464,26129.15,19675.0,6454.15,2017-09-01,,,2019-01-01,0,0,Moyen,0.2287790697674418,7.416837782340862,5-10 ans,Risque très élevé,2015,12,4,Hiver,20-30%
68436350,24000.0,, 36 months,9.8,772.17,B,B3,CHIEF OPERATING OFFICER,3 years,OWN,125000.0,Not Verified,2015-12-01,Charged Off,home_improvement,Home improvement,IL,2.96,0.0,2003-05-01,,24.0,0.0,7280.0,14.5,27.0,w,0.0,0.0,16955.07,16955.07,13824.23,3130.84,2017-11-01,,,2019-03-01,0,0,Élevé,0.192,12.58590006844627,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68436402,12000.0,, 36 months,10.78,391.62,B,B4,FACULTY,2 years,MORTGAGE,85000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,PA,24.06,0.0,2000-04-01,,18.0,0.0,13616.0,46.3,40.0,w,0.0,0.0,12656.28,12656.28,12000.0,656.28,2016-08-01,,,2018-08-01,0,0,Moyen,0.1411764705882353,15.665982203969884,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68546935,12000.0,, 36 months,5.32,361.38,A,A1,SECRETARY/TRESURER,4 years,OWN,45000.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,CA,29.87,0.0,1987-07-01,,7.0,0.0,8994.0,63.3,23.0,w,0.0,0.0,12413.648130058898,12413.65,12000.0,413.65,2017-01-01,,,2017-09-01,0,0,Faible,0.2666666666666666,28.418891170431213,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68616558,28000.0,, 36 months,7.91,876.26,A,A5,TRADER,2 years,MORTGAGE,112000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,CO,11.95,0.0,1990-03-01,,5.0,0.0,32983.0,50.0,15.0,w,0.0,0.0,30687.3180809221,30687.32,28000.0,2687.32,2017-08-01,,,2017-08-01,0,0,Élevé,0.25,25.752224503764545,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68576171,14000.0,, 36 months,10.78,456.89,B,B4,SENIOR MANAGER,7 years,RENT,105000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,NY,26.66,0.0,2002-10-01,,11.0,0.0,36206.0,88.3,30.0,f,0.0,0.0,15279.815234405802,15279.82,14000.0,1279.82,2016-12-01,,,2017-09-01,0,0,Élevé,0.1333333333333333,13.166324435318275,10-20 ans,Risque modéré,2015,12,4,Hiver,10-15%
68516426,9975.0,, 36 months,23.13,386.81,F,F2,STAFF BOOKKEEPER,9 years,OWN,31200.0,Verified,2015-12-01,Fully Paid,other,Other,CA,21.14,0.0,1981-05-01,,10.0,0.0,9075.0,35.6,12.0,w,0.0,0.0,13955.745953523,13955.75,9975.0,3980.75,2019-01-01,,,2019-01-01,0,0,Faible,0.3197115384615384,34.5845311430527,20+ ans,Risque extrême,2015,12,4,Hiver,20-30%
68376649,10000.0,, 36 months,5.32,301.15,A,A1,PRODUCT MANAGER,8 years,RENT,72000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,OR,16.42,0.0,2010-06-01,,13.0,0.0,31789.0,59.5,14.0,w,0.0,0.0,10824.0929714382,10824.09,10000.0,824.09,2019-01-01,,,2018-12-01,0,0,Moyen,0.1388888888888889,5.500342231348392,5-10 ans,Faible risque,2015,12,4,Hiver,5-10%
68616573,3600.0,, 36 months,13.99,123.03,C,C4,CARE GIVER,5 years,MORTGAGE,34000.0,Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,NC,29.79,0.0,1995-05-01,,11.0,1.0,10572.0,30.1,19.0,w,0.0,0.0,4423.085616071699,4423.09,3600.0,823.09,2019-01-01,,,2018-12-01,0,0,Faible,0.1058823529411764,20.58590006844627,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68516294,27850.0,, 36 months,24.24,1096.15,F,F3,SENIOR DEPARTMENTAL TECHNICIAN,10+ years,MORTGAGE,55702.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,MI,26.18,1.0,1999-07-01,,10.0,1.0,7657.0,95.7,27.0,w,0.0,0.0,31484.71,31484.71,27850.0,3634.71,2016-07-01,,,2018-04-01,0,0,Faible,0.4999820473232559,16.418891170431213,10-20 ans,Risque extrême,2015,12,4,Hiver,20-30%
68038575,14000.0,, 36 months,9.8,450.43,B,B3,NURSE ANESTHETIST,4 years,MORTGAGE,175000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,LA,25.43,0.0,1999-12-01,,19.0,2.0,41039.0,83.2,38.0,w,0.0,0.0,16196.302453453,16196.3,14000.0,2196.3,2019-01-01,,,2018-12-01,0,0,Élevé,0.08,16.0,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68525951,12475.0,, 36 months,5.32,375.69,A,A1,CERTIFIED NURSING ASSISTANT,2 years,OWN,26000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,CA,28.49,0.0,2008-08-01,,6.0,0.0,6643.0,69.9,7.0,w,0.0,0.0,13228.648968842,13228.65,12475.0,753.65,2017-06-01,,,2017-06-01,0,0,Très faible,0.4798076923076923,7.331964407939767,5-10 ans,Faible risque,2015,12,4,Hiver,5-10%
68340478,24000.0,, 60 months,13.44,551.5,C,C3,TRANSPORTATION MANAGER,1 year,MORTGAGE,96000.0,Verified,2015-12-01,Fully Paid,credit_card,Debt consolidation,MO,22.7,0.0,2001-06-01,,13.0,1.0,19403.0,53.3,24.0,w,0.0,0.0,30785.080591552203,30785.08,24000.0,6785.08,2018-08-01,,,2018-08-01,0,0,Moyen,0.25,14.499657768651607,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
67798862,22400.0,, 60 months,14.85,531.14,C,C5,SENIOR SYSTEMS ENGINEER,3 years,RENT,96000.0,Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,TX,20.45,1.0,2002-02-01,,10.0,0.0,10802.0,85.1,19.0,w,0.0,0.0,29290.865712008,29290.87,22400.0,6890.87,2019-02-01,,,2019-02-01,0,0,Moyen,0.2333333333333333,13.828884325804244,10-20 ans,Risque moyen,2015,12,4,Hiver,10-15%
68386707,26000.0,, 36 months,6.49,796.76,A,A2,TEST MANAGER,6 years,MORTGAGE,124400.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,AL,26.03,0.0,2001-05-01,,8.0,0.0,20052.0,59.0,36.0,w,0.0,0.0,28427.16976105,28427.17,26000.0,2427.17,2018-03-01,,,2018-03-01,0,0,Élevé,0.2090032154340836,14.584531143052704,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68496752,25000.0,, 60 months,13.44,574.48,C,C3,TEACHER,10+ years,OWN,50000.0,Not Verified,2015-12-01,Fully Paid,home_improvement,Home improvement,AL,6.39,0.0,1995-07-01,,11.0,0.0,8291.0,12.2,34.0,w,0.0,0.0,26266.66,26266.66,25000.0,1266.66,2016-05-01,,,2018-06-01,0,0,Faible,0.5,20.418891170431213,20+ ans,Risque moyen,2015,12,4,Hiver,10-15%
68423901,14000.0,, 36 months,9.8,450.43,B,B3,SENIOR ENGINEERING PROJECT TEAM LEADER,10+ years,MORTGAGE,130000.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,IL,11.99,0.0,1999-01-01,,14.0,0.0,78106.0,85.1,28.0,w,0.0,0.0,15397.283497048,15397.28,14000.0,1397.28,2017-04-01,,,2019-03-01,0,0,Élevé,0.1076923076923077,16.914442162902123,10-20 ans,Risque modéré,2015,12,4,Hiver,5-10%
68536998,10000.0,, 36 months,6.49,306.45,A,A2,SUPER INTENDENT,8 years,OWN,52600.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,Debt consolidation,NY,13.16,0.0,2003-10-01,,12.0,0.0,4788.0,16.3,20.0,w,0.0,0.0,10844.3431699033,10844.34,10000.0,844.34,2017-10-01,,,2019-03-01,0,0,Faible,0.1901140684410646,12.16700889801506,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
68596373,18300.0,, 60 months,16.59,450.78,D,D2,EXECUTIVE ADMINISTRATIVE ASSISTANT,10+ years,MORTGAGE,118000.0,Verified,2015-12-01,Current,debt_consolidation,Debt consolidation,NY,21.49,2.0,1993-05-01,,26.0,0.0,18056.0,43.0,42.0,w,8500.62,8500.62,17087.47,17087.47,9799.38,7288.09,2019-02-01,,2019-04-01,2019-03-01,0,0,Élevé,0.1550847457627118,22.584531143052704,20+ ans,Risque élevé,2015,12,4,Hiver,15-20%
68484093,11550.0,, 36 months,18.99,423.32,E,E1,TEACHER,10+ years,MORTGAGE,28948.92,Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,WA,18.41,0.0,2001-11-01,,9.0,0.0,14858.0,77.8,13.0,w,0.0,0.0,15152.033331364,15152.03,11550.0,3602.03,2018-09-01,,,2018-09-01,0,0,Très faible,0.3989786147462496,14.080766598220396,10-20 ans,Risque très élevé,2015,12,4,Hiver,15-20%
68008415,14000.0,, 36 months,6.99,432.22,A,A3,DEPUTY DIVISION CHIEF,6 years,MORTGAGE,100200.0,Source Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,VA,19.34,0.0,1994-03-01,,11.0,0.0,26355.0,69.0,23.0,w,0.0,0.0,14939.5415254433,14939.54,14000.0,939.54,2017-08-01,,,2019-03-01,0,0,Élevé,0.1397205588822355,21.752224503764545,20+ ans,Faible risque,2015,12,4,Hiver,5-10%
68506125,9000.0,, 36 months,7.91,281.66,A,A5,DISPATCHER,10+ years,MORTGAGE,90000.0,Not Verified,2015-12-01,Fully Paid,credit_card,Credit card refinancing,NJ,9.28,2.0,1998-04-01,,11.0,0.0,3218.0,11.1,40.0,w,0.0,0.0,9702.1468655528,9702.15,9000.0,702.15,2017-03-01,,,2017-03-01,0,0,Moyen,0.1,17.66735112936345,10-20 ans,Faible risque,2015,12,4,Hiver,5-10%
